Gender;Height ( inch );Weight ( libre );Height_old_meter;Weight_old_kg;Height_meter;Weight_kg
Female;70,01483677;188,6178834;1,778376854;85,55563276;1,62;67,2
Female;61,92783047;116,7925566;1,572966894;52,97621255;1,59;49,05
Female;63,31715112;129,3062699;1,608255638;58,65233742;1,62;51,52
Male;69,64966065;211,9147484;1,769101381;96,12291296;1,44;50,76
Female;64,17227736;139,8238676;1,629975845;63,42303949;1,39;89
Female;65,10484537;142,292705;1,653663072;64,54288529;1,56;121,9
Female;67,26182388;162,3055493;1,708450327;73,62055877;1,4;55,8
Female;64,46486789;156,2604359;1,637407644;70,87854146;1,47;77,6
Female;65,05338257;150,1064936;1,652355917;68,08716018;1,81;150,65
Male;69,5533849;210,871799;1,766655976;95,64983907;1,36;47,3
Male;63,2731515;143,2486718;1,607138048;64,97650454;1,76;131,04
Female;63,37101299;139,2999346;1,60962373;63,18538748;1,63;62,15
Female;65,63866091;137,2897498;1,667221987;62,27358299;1,85;153,9
Female;61,894772;124,3108189;1,572127209;56,38643896;1,34;74,76
Female;65,64048341;148,4989196;1,667268279;67,35797688;1,41;111,02
Male;66,59215711;196,1484498;1,691440791;88,97144022;1,57;51,36
Male;67,52432756;185,2993769;1,71511792;84,05038353;1,62;109,76
Male;70,7152956;209,1614742;1,796168508;94,8740488;1,65;123,05
Female;62,17551944;144,1846129;1,579258194;65,40104028;1,83;66,5
Female;63,0419971;122,0872455;1,601266726;55,37784303;1,39;97,9
Male;67,80360374;158,3472457;1,722211535;71,82510246;1,79;98,04
Female;67,9453608;161,2818365;1,725812164;73,15621046;1,69;91,63
Male;68,44619221;199,3828807;1,738533282;90,43855339;1,8;98,8
Male;67,95301626;181,5957566;1,726006613;82,37044962;1,72;152,5
Female;62,4557193;138,3607652;1,58637527;62,7593874;1,63;45,2
Male;63,41458714;160,1406156;1,610730513;72,63856136;1,42;48,76
Female;66,15762817;143,7091839;1,680403756;65,18538932;1,66;91,64
Male;65,1341657;138,6548279;1,654407809;62,892772;1,35;108,8
Female;61,65200182;126,4601356;1,565960846;57,36135262;1,67;47,97
Female;65,51831079;162,0482313;1,664165094;73,50384129;1,46;50,88
Female;68,10167408;166,8120925;1,729782522;75,66469238;1,58;72,36
Male;69,97228132;188,6259112;1,777295946;85,5592741;1,37;43,5
Male;66,91633531;175,2039346;1,699674917;79,47116793;1,35;62,9
Female;62,13408192;132,3154569;1,578205681;60,01728168;1,58;47,52
Female;62,61646066;114,9883919;1,590458101;52,1578572;1,47;60,14
Female;63,31341769;137,2769597;1,608160809;62,2677815;1,85;145,8
Male;63,93180404;162,2470758;1,623867823;73,59403564;1,83;63,84
Female;65,49993849;171,1312132;1,663698438;77,62381258;1,71;113,74
Female;66,39487563;162,3033988;1,686429841;73,61958332;1,42;44,16
Male;64,36248027;149,4575874;1,634806999;67,79282128;1,44;85,54
Female;67,64353866;145,907968;1,718145882;66,18274101;1,68;149,86
Female;63,18396275;127,1771207;1,604872654;57,68657159;1,35;86,7
Male;63,86501825;161,7402602;1,622171464;73,36414795;1,31;63,18
Male;66,09035701;170,0064451;1,678695068;77,11362635;1,45;109,25
Male;66,68973599;162,5654067;1,693919294;73,73842811;1,74;93
Female;56,81031728;84,17069477;1,442982059;38,17918493;1,32;66,42
Male;63,63123134;158,6858769;1,616233276;71,97870299;1,61;125,43
Male;64,52730263;148,4721859;1,638993487;67,34585068;1,69;149,94
Female;65,8201014;139,4962686;1,671830576;63,27444308;1,83;83,79
Male;66,85473775;161,2239648;1,698110339;73,12996029;1,42;89,24
Female;67,16781977;156,2344619;1,706062622;70,86675985;1,68;89,68
Female;60,74139577;118,4187281;1,542831453;53,71383153;1,84;57,62
Male;70,68624745;194,9436551;1,795430685;88,42495453;1,79;130,29
Male;64,41603493;158,0881777;1,636167287;71,70759119;1,73;152,52
Male;69,02051305;177,9523822;1,753121031;80,71784279;1,71;99,22
Female;57,39774037;106,5875627;1,457902605;48,34730518;1,75;92,5
Female;59,82171103;139,5281168;1,51947146;63,28888918;1,79;130,29
Male;65,85141832;169,6068598;1,672626025;76,9323775;1,79;58,05
Male;68,79205081;197,679446;1,747318091;89,66588841;1,82;143,88
Male;71,14078856;191,4417446;1,806976029;86,83651465;1,73;67,65
Female;63,65251365;132,6882112;1,616773847;60,18636019;1,4;60,3
Female;64,41672041;134,4299902;1,636184698;60,97641785;1,7;49,2
Male;71,49614024;192,8872892;1,816001962;87,49220265;1,5;102
Male;71,76556166;192,6903832;1,822845266;87,40288759;1,83;73,15
Female;63,4229332;124,6890466;1,610942503;56,55800016;1,69;55,93
Female;64,34091962;137,8410749;1,634259358;62,52365985;1,61;122,1
Female;65,65054028;147,3371838;1,667523723;66,83102239;1,5;116
Male;66,75337009;181,9234219;1,6955356;82,5190761;1,74;157,48
Male;68,02337428;169,7866967;1,727793707;77,01395015;1,66;64,96
Male;68,17630646;190,1327254;1,731678184;86,24275353;1,69;142,8
Male;68,8629876;192,0275342;1,749119885;87,10222434;1,43;102,3
Female;61,90923753;128,598973;1,572494633;58,33151294;1,41;107,38
Female;62,67520824;109,1476059;1,591950289;49,50852124;1,78;133,12
Male;68,58655387;187,2884789;1,742098468;84,95262502;1,48;89,18
Male;69,86143908;183,8137983;1,774480553;83,37653641;1,81;89,08
Male;65,56187402;172,8081294;1,6652716;78,38444897;1,55;93,45
Male;67,20410881;168,9820916;1,706984364;76,64898742;1,81;103,49
Male;67,44822369;174,3878691;1,713184882;79,10100684;1,64;86,64
Female;60,03061012;104,4973318;1,524777497;47,39919239;1,44;122,2
Male;65,8406383;162,4848661;1,672352213;73,7018955;1,9;175
Male;72,71522454;207,2465812;1,846966703;94,00546794;1,32;75,44
Female;61,21444992;128,2664989;1,554847028;58,18070523;1,5;102
Female;66,358956;154,0191081;1,685517482;69,86189227;1,75;151,25
Male;69,16398887;174,3951478;1,756765317;79,10430841;1,46;64,32
Female;61,89569345;113,0433002;1,572150614;51,27557845;1,59;116,63
Male;65,09066143;152,5247924;1,6533028;69,18408207;1,7;94,8
Female;65,52424715;144,4641046;1,664315878;65,52781559;1,7;103,2
Female;67,27724957;155,6426032;1,708842139;70,59829726;1,61;75,48
Male;71,40851816;205,6189565;1,813776361;93,2671898;1,77;63,5
Female;64,74190345;152,9785678;1,644444348;69,38991113;1,81;151,96
Female;62,36135955;112,2830125;1,583978533;50,93071775;1,3;69,6
Female;63,78824595;141,0458957;1,620221447;63,97734211;1,87;76,72
Female;64,23774197;147,2054901;1,631638646;66,77128713;1,63;123,17
Male;68,60584729;169,5481317;1,742588521;76,90573889;1,89;91,74
Male;71,97789626;203,0764788;1,828238565;92,11394131;1,88;168,36
Male;76,02708186;232,313471;1,931087879;105,3756179;1,9;113,4
Male;68,76616172;185,7721575;1,746660508;84,2648332;1,74;84,32
Female;61,59547432;140,3768012;1,564525048;63,67384595;1,42;42,32
Female;63,45611879;124,0316881;1,611785417;56,25982736;1,33;63,91
Female;65,53746312;149,2941826;1,664651563;67,71870211;1,81;154,58
Male;73,36589132;216,6959926;1,86349364;98,29164885;1,8;128,7
Male;74,06687892;214,3424658;1,881298725;97,22410705;1,35;98,6
Female;62,7785164;140,387945;1,594574317;63,67890069;1,74;135,16
Female;65,67830604;146,5133767;1,668228973;66,45734977;1,75;160
Male;67,50490126;171,9750392;1,714624492;78,00656561;1,68;74,34
Male;67,81460188;191,7600018;1,722490888;86,98087369;1,42;46,92
Female;63,84323777;129,7777101;1,621618239;58,8661791;1,63;72,32
Female;63,4731386;155,4888952;1,61221772;70,52857648;1,6;114,4
Female;67,39904896;161,3873559;1,711935844;73,20407325;1,65;138
Female;60,96014679;124,8767957;1,548387728;56,64316172;1,85;149,85
Male;67,17035935;186,9887403;1,706127127;84,81666588;1,31;57,51
Female;61,8665605;118,7644899;1,571410637;53,87066645;1,63;70,06
Female;63,71976318;134,2172531;1,618481985;60,87992193;1,82;58,08
Female;64,42536943;151,5642556;1,636404384;68,7483899;1,81;148,03
Female;66,79392707;127,0967783;1,696565748;57,65012889;1,8;78
Male;73,5135949;210,3997695;1,86724531;95,43573009;1,86;160,48
Female;62,68425202;124,4400256;1,592180001;56,44504613;1,46;95,04
Male;72,41058576;189,3844383;1,839228878;85,90333621;1,31;47,79
Male;74,88030802;236,360678;1,901959824;107,2114001;1,56;127,2
Male;68,6087581;201,7819829;1,742662456;91,52676785;1,65;78,2
Male;64,89042521;157,2492892;1,6482168;71,32707777;1,37;101,79
Female;67,94173691;142,9619779;1,725720118;64,84646238;1,81;131
Male;70,46230271;191,9207273;1,789742489;87,05377755;1,72;131,76
Female;60,57806288;118,2428118;1,538682797;53,63403724;1,33;80,51
Male;65,67364341;170,0627941;1,668110543;77,13918582;1,39;83,66
Male;64,90984533;166,2439226;1,648710071;75,40697485;1,5;72
Male;71,33434891;184,520037;1,811892462;83,6968809;1,88;155,94
Male;69,0775775;188,259135;1,754570469;85,39290722;1,76;85,68
Male;70,94947253;185,97165;1,802116602;84,35532148;1,49;57,42
Male;74,34020588;209,2375131;1,888241229;94,90853946;1,32;35,26
Female;63,75772824;134,7249868;1,619446297;61,11022606;1,49;98,01
Female;64,44600367;142,8212166;1,636928493;64,78261412;1,57;82,39
Male;66,9168323;160,4322106;1,69968754;72,77082663;1,64;147,06
Male;71,22342339;194,9414068;1,809074954;88,42393472;1,88;102,12
Male;71,70123402;193,0941635;1,821211344;87,58603926;1,42;60,72
Female;62,70103375;121,771555;1,592606257;55,23464823;1,42;114,08
Female;62,23380381;151,0761668;1,580738617;68,52699655;1,3;39,2
Female;67,12960257;134,2735746;1,705091905;60,90546893;1,88;155,94
Male;70,19122448;205,9417907;1,782857102;93,41362493;1,85;147,15
Male;71,61647581;208,3393116;1,819058486;94,50112211;1,53;94,76
Female;66,56418011;165,9313975;1,690730175;75,26521585;1,77;83,82
Female;64,52327413;146,60298;1,638891163;66,49799315;1,56;72,08
Male;66,36754046;166,4018862;1,685735528;75,47862593;1,75;120
Male;68,10610907;187,4200909;1,72989517;85,01232322;1,77;88,9
Male;70,96852756;183,1967135;1,8026006;83,09663145;1,81;136,24
Male;72,09385998;201,8626584;1,831184043;91,56336164;1,5;95
Male;72,08020115;202,8672367;1,830837109;92,01903069;1,9;113,4
Male;63,77486282;160,6279339;1,619881516;72,85960523;1,83;127,68
Female;64,01506407;146,8696767;1,625982627;66,61896474;1,5;130
Female;61,16306528;107,2354433;1,553541858;48,64117887;1,53;69,01
Female;61,87324262;120,9936591;1,571580363;54,88180059;1,48;104,86
Male;68,90865204;185,0551325;1,750279762;83,93959613;1,36;46,44
Male;69,32222398;206,0778851;1,760784489;93,47535631;1,89;158,46
Male;70,10899043;184,1354362;1,780768357;83,52242891;1,59;70,85
Female;59,80953425;109,6574367;1,51916217;49,7397766;1,31;104,49
Male;67,2409041;174,2952996;1,707918964;79,05901803;1,55;116,55
Male;68,29955581;182,2333597;1,734808718;82,65966152;1,34;102,48
Male;69,10689826;191,1488079;1,755315216;86,7036408;1,71;78,65
Female;69,24769691;169,6303068;1,758891502;76,94301289;1,77;80,01
Male;69,84542205;178,6740444;1,77407372;81,04518326;1,54;93,6
Male;64,3001742;155,489729;1,633224425;70,52895469;1,65;57,5
Male;67,68321858;192,1500419;1,719153752;87,1577929;1,43;66,96
Male;72,79702836;214,4740355;1,84904452;97,28378607;1,47;100,88
Male;66,53981222;175,0932547;1,69011123;79,42096437;1,44;113,74
Male;69,28950996;184,5956083;1,759953553;83,73115946;1,65;146,05
Male;73,63133636;212,4851528;1,870235944;96,38164405;1,53;100,94
Female;68,54444892;148,8281653;1,741029003;67,50732022;1,55;73,5
Male;69,13768335;188,6300736;1,756097157;85,56116214;1,86;175,44
Female;60,58879917;109,306131;1,538955499;49,58042702;1,7;73,2
Female;61,54910718;107,5201315;1,563347322;48,77031127;1,34;105,84
Female;64,19308177;137,8401939;1,630504277;62,52326023;1,54;119,6
Female;60,52916755;122,4916727;1,537440856;55,56128813;1,52;73,44
Female;62,89841407;125,0408918;1,597619717;56,71759446;1,69;69,02
Male;69,10691697;188,2451032;1,755315691;85,3865425;1,89;68,11
Female;63,94648267;135,0374954;1,62424066;61,25197758;1,48;127,4
Female;64,08718015;137,490516;1,627814376;62,364649;1,48;100,94
Male;69,69242226;211,718429;1,770187525;96,03386398;1,34;56,28
Male;71,86584525;203,488801;1,825392469;92,30096751;1,71;128,26
Female;61,29236298;118,330547;1,55682602;53,67383326;1,85;71,55
Male;65,97897644;168,450366;1,675866002;76,40780074;1,78;108,8
Male;69,52555131;189,7073988;1,765949003;86,04982863;1,74;104,16
Male;71,59383152;203,2314894;1,818483321;92,18425294;1,38;36,08
Female;62,86838051;132,6948687;1,596856865;60,18937998;1,84;121,94
Female;64,68064683;135,8414931;1,642888429;61,6166648;1,62;138,88
Female;65,49816904;132,3080112;1,663653494;60,01390437;1,5;91
Male;65,76587793;161,0854653;1,670453299;73,06713798;1,68;54,28
Male;68,85485671;196,7192842;1,74891336;89,23036634;1,33;49,8
Male;71,94778826;209,1754891;1,827473822;94,88040585;1,59;106,82
Female;62,00883445;127,0366326;1,575024395;57,62284726;1,38;39,6
Male;69,21614731;184,9366903;1,758090142;83,88587165;1,56;116,6
Female;62,14024497;114,9261844;1,578362222;52,12964036;1,85;74,25
Male;70,59702452;188,4506741;1,793164423;85,47978789;1,4;58,5
Female;60,82211814;127,441434;1,544881801;57,80646208;1,69;138,04
Female;64,11082123;139,2455033;1,628414859;63,16069785;1,36;52,46
Female;65,60787045;154,2290731;1,666439909;69,95713079;1,49;105,93
Female;65,62099851;133,7604933;1,666773362;60,67273917;1,65;83,95
Female;66,04560867;143,3278288;1,67755846;65,01240955;1,45;105,45
Female;67,9480827;171,3100057;1,725881301;77,70491149;1,38;54,56
Male;70,13526573;186,1084084;1,78143575;84,41735404;1,89;88,96
Female;58,61998063;114,0506067;1,488947508;51,73248499;1,39;78,32
Female;62,14412843;130,5522978;1,578460862;59,21752617;1,83;97,09
Female;68,33344751;175,1345351;1,735669567;79,43968884;1,63;123,17
Female;68,78012315;176,4508177;1,747015128;80,03674459;1,38;63,36
Female;59,10419563;103,4189167;1,501246569;46,91003153;1,43;77,19
Female;64,67878;131,652285;1,642841012;59,71647197;1,56;64,66
Male;67,38418062;183,540569;1,711558188;83,25260168;1,82;96,36
Male;67,78265811;189,9096712;1,721679516;86,14157785;1,45;72,2
Male;70,94349959;192,206151;1,80196489;87,18324356;1,88;104,88
Female;64,12060981;125,3903909;1,628663489;56,87612458;1,46;90,24
Female;61,71103191;108,028807;1,567460211;49,0010426;1,43;74,4
Male;64,7742374;182,5898441;1,64526563;82,82136012;1,73;120,54
Male;70,41969377;190,8404988;1,788660222;86,56379414;1,37;49,59
Male;71,54849571;197,8196148;1,817331791;89,72946791;1,4;92,7
Male;70,02011248;182,564518;1,778510857;82,8098724;1,45;95,95
Female;62,11751221;137,2821781;1,57778481;62,27014852;1,67;46,8
Female;62,3667665;131,7404604;1,584115869;59,75646766;1,55;59,85
Male;65,22709704;167,1154588;1,656768265;75,80229702;1,53;51,5
Male;68,89083891;190,5134869;1,749827308;86,41546404;1,76;132,3
Male;70,04141692;201,5464245;1,77905199;91,41992035;1,35;90,1
Female;64,23442008;137,509553;1,63155427;62,37328404;1,68;151,04
Male;74,14110828;219,0517283;1,88318415;99,36019259;1,59;43,6
Male;64,59049515;163,6536475;1,640598577;74,23204583;1,36;66,22
Male;68,79298442;174,4894863;1,747341804;79,14709963;1,9;92,4
Female;69,80481696;174,0274594;1,773042351;78,93752775;1,74;156,24
Male;70,83911627;213,7361359;1,799313553;96,94908044;1,42;68,08
Female;60,87204375;120,3297288;1,546149911;54,58064687;1,73;51,66
Female;64,07721016;129,1138229;1,627561138;58,56504493;1,59;64,31
Female;59,73568526;129,0044176;1,517286406;58,51541952;1,78;157,44
Female;66,41178938;160,447145;1,68685945;72,77760076;1,7;67,2
Female;68,67843313;163,88945;1,744432202;74,33900404;1,52;62,22
Male;69,74866358;195,2413161;1,771616055;88,55997129;1,56;137,8
Male;69,94407979;196,1781013;1,776579627;88,98488991;1,86;110,16
Female;63,6987478;130,6111944;1,617948194;59,24424122;1,53;73,13
Female;67,72908192;147,5058713;1,720318681;66,90753775;1,71;134,31
Female;61,73903741;127,160584;1,56817155;57,67907067;1,86;93,84
Male;70,64280292;187,5065664;1,794327194;85,05154784;1,86;163,2
Male;64,53903978;157,1292772;1,63929161;71,27264124;1,81;115,28
Female;66,66828573;145,3460937;1,693374458;65,92787911;1,76;73,08
Female;69,09976762;174,7085617;1,755134098;79,24647056;1,79;166,41
Female;56,10536959;87,29886913;1,425076388;39,59810095;1,55;129,15
Female;61,70557579;126,7872994;1,567321625;57,50975162;1,81;52,4
Female;65,12522054;141,5972182;1,654180602;64,22741779;1,68;120,36
Male;65,53069597;172,114312;1,664479678;78,06973869;1,88;114,54
Male;66,22251823;163,5710421;1,682051963;74,19457665;1,75;117,5
Male;67,81025113;170,4578256;1,722380379;77,3183691;1,59;43,6
Male;61,76725898;146,3969727;1,568888378;66,40454981;1,36;46,44
Male;72,39448041;208,436509;1,838819802;94,54521011;1,3;54,4
Female;59,40106299;109,024082;1,508787;49,45249174;1,72;90,28
Female;62,78966537;132,2302757;1,5948575;59,97864414;1,75;75
Female;64,63567968;160,1003807;1,641746264;72,62031112;1,58;84,24
Male;68,58927044;173,5957961;1,742167469;78,74172858;1,86;144,16
Male;69,28213781;177,804321;1,7597663;80,65068336;1,55;54,6
Male;72,88170697;194,1995089;1,851195357;88,08741549;1,71;136,73
Male;74,35044373;204,4129596;1,888501271;92,7201588;1,33;73,87
Female;64,72387669;138,0857961;1,643986468;62,63466352;1,49;119,79
Male;64,99190955;153,6552144;1,650794503;69,69683286;1,39;104,13
Female;65,87530814;149,5409328;1,673232827;67,83062612;1,53;58,71
Female;62,03531911;119,4181349;1,575697105;54,16715483;1,75;88,75
Female;62,96204011;136,7997773;1,599235819;62,0513352;1,5;99
Male;71,76882246;182,0722418;1,82292809;82,58657967;1,65;75,9
Female;66,11116557;139,2350287;1,679223605;63,15594666;1,66;58
Male;77,44661995;232,6510789;1,967144147;105,5287543;1,72;97,6
Female;62,63300531;127,5366647;1,590878335;57,849658;1,37;84,39
Male;68,99844693;181,9413181;1,752560552;82,52719368;1,5;47
Female;63,84886031;121,0959614;1,621761052;54,92820413;1,32;58,22
Female;64,87512711;144,7472373;1,647828229;65,65624242;1,44;57,34
Female;62,17938076;103,0974604;1,579356271;46,7642214;1,56;75,26
Female;64,34170483;138,297276;1,634279303;62,73058919;1,45;121,6
Male;68,66715796;206,5157566;1,744145812;93,67397148;1,68;147,5
Female;65,23001251;141,3058226;1,656842318;64,09524297;1,87;160,29
Female;67,70062148;155,7266827;1,719595786;70,63643508;1,62;137,76
Female;66,59958079;130,9910532;1,691629352;59,41654227;1,72;140,3
Female;58,52187338;103,7644248;1,486455584;47,06675137;1,65;139,15
Female;61,75934133;110,0257932;1,56868727;49,9068603;1,82;150,48
Female;65,57925565;154,8043636;1,665713094;70,21807817;1,52;63,24
Male;71,98000945;191,0161622;1,82829224;86,64347372;1,32;76,26
Male;66,03644481;172,140801;1,677325698;78,0817539;1,59;105,73
Male;70,82191668;184,4476667;1,798876684;83,66405428;1,41;71,89
Female;63,03629419;130,1175208;1,601121872;59,02031464;1,73;138,99
Male;68,06148727;168,5197631;1,728761777;76,43927874;1,31;50,22
Male;69,0395225;192,0924492;1,753603872;87,13166929;1,56;136,74
Female;69,1288147;173,7434336;1,755871893;78,80869582;1,47;88,27
Male;70,59742018;200,3725775;1,793174473;90,88747231;1,49;77,22
Male;72,45463342;200,2900045;1,840347689;90,85001783;1,75;62,5
Female;61,39164365;120,6819065;1,559347749;54,74039199;1,84;85,76
Female;63,36050975;134,9558173;1,609356948;61,21492901;1,85;103,95
Female;65,40302573;146,9503887;1,661236854;66,65557508;1,56;60,42
Female;67,53779843;183,7402603;1,71546008;83,34318013;1,46;111,36
Female;62,79256578;119,173397;1,594931171;54,05614359;1,88;118,68
Male;68,03290834;182,74196;1,728035872;82,89035873;1,68;152,22
Female;68,04106513;170,5142126;1,728243054;77,34394581;1,3;64,8
Male;66,46737814;180,7659086;1,688271405;81,9940369;1,34;61,32
Male;67,79621437;184,8629133;1,722023845;83,85240697;1,47;114,46
Male;70,70807508;198,7591266;1,795985107;90,15562329;1,64;88,92
Male;72,90065123;222,5090549;1,851676541;100,9284096;1,61;89,91
Female;61,33403251;107,4456601;1,557884426;48,73653161;1,61;54,39
Male;69,81151958;206,2855806;1,773212597;93,5695654;1,56;55,12
Male;69,83385707;188,041029;1,77377997;85,293976;1,52;76,5
